Bandleader,Title,Date,AudioKey
Aníbal Troilo,Sin Palabras,1946-10-22,Troilo Anibal/1945-1949/Troilo - Sin Palabras - Marino - 1946.opus
Aníbal Troilo,Soledad... la de Barracas,1945-06-28,Troilo Anibal/1945-1949/Troilo - Soledad La De Barracas - Marino - 1945.opus
Aníbal Troilo,Solo Se Quiere una Vez,1946-09-25,Troilo Anibal/1945-1949/Troilo - Solo Se Quiere Una Vez - Ruiz - 1946.opus
Aníbal Troilo,Sur,1948-02-23,Troilo Anibal/1945-1949/Troilo - Sur - Rivero - 1948.opus
Aníbal Troilo,Tapera,1947-10-24,Troilo Anibal/1945-1949/Troilo - Tapera - Rivero - 1947.opus
Aníbal Troilo,Tarde Gris,1946-06-14,Troilo Anibal/1945-1949/Troilo - Tarde Gris - Ruiz - 1946.opus
Aníbal Troilo,Tedio,1945-12-18,Troilo Anibal/1945-1949/Troilo - Tedio - Marino - 1945.opus
Aníbal Troilo,Tres y Dos,1946-05-14,Troilo Anibal/1945-1949/Troilo - Tres Y Dos - Instrumental - 1946.opus
Aníbal Troilo,Tú,1949-10-26,Troilo Anibal/1945-1949/Troilo - Tu - Rivero - 1949.opus
Aníbal Troilo,Tu Pálido Final,1947-07-04,Troilo Anibal/1945-1949/Troilo - Tu Palido Final - Rivero - 1947.opus
Aníbal Troilo,Tu Perro Pekinés,1948-02-28,Troilo Anibal/1945-1949/Troilo - Tu Perro Pekines - Rivero - 1948.opus
Aníbal Troilo,Una Lagrima Tuya,1949-03-30,Troilo Anibal/1945-1949/Troilo - Una Lagrima Tuya - Rivero y Calderon - 1949.opus
Aníbal Troilo,Y Dicen Que No Te Quiero,1947-07-04,Troilo Anibal/1945-1949/Troilo - Y Dicen Que No Te Quiero - Ruiz - 1947.opus
Aníbal Troilo,Y la Perdí,1947-10-07,Troilo Anibal/1945-1949/Troilo - Y La Perdi - Ruiz - 1947.opus
Aníbal Troilo,Y Volvemos a Querernos,1949-10-26,Troilo Anibal/1945-1949/Troilo - Y Volvemos A Querernos - Calderon - 1949.opus
Aníbal Troilo,Ya Estamos Iguales,1945-03-27,Troilo Anibal/1945-1949/Troilo - Ya Estamos Iguales - Marino - 1945.opus
Aníbal Troilo,"Yira, Yira",1947-04-29,Troilo Anibal/1945-1949/Troilo - Yira Yira - Rivero - 1947.opus
Aníbal Troilo,"Yira, Yira",1947-04-29,Troilo Anibal/1945-1949/Troilo - Yira... Yira... - Rivero - 1947.opus
Aníbal Troilo,Yo Te Bendigo,1947-08-19,Troilo Anibal/1945-1949/Troilo - Yo Te Bendigo - Rivero - 1947.opus
Aníbal Troilo,Yuyo Verde,1945-02-28,Troilo Anibal/1945-1949/Troilo - Yuyo Verde - Ruiz - 1945.opus
Aníbal Troilo,A Pedro Maffia,1953-12-18,Troilo Anibal/1950-1954/Troilo - A Pedro Maffia - Instrumental - 1953.opus
Aníbal Troilo,Amigazo,1952-03-28,Troilo Anibal/1950-1954/Troilo - Amigazo - Casal - 1952.opus
Aníbal Troilo,"Araca, Corazón",1952-11-23,"Troilo Anibal/1950-1954/Troilo - Araca, Corazon - Casal - 1952.opus"
Aníbal Troilo,Barrio Viejo,1952-09-11,Troilo Anibal/1950-1954/Troilo - Barrio Viejo - Casal - 1952.opus
Aníbal Troilo,Bien Milonga,1951-06-26,Troilo Anibal/1950-1954/Troilo - Bien Milonga - Instrumental - 1951.opus
Aníbal Troilo,Buenos Aires,1952-03-20,Troilo Anibal/1950-1954/Troilo - Buenos Aires - Casal - 1952.opus
Aníbal Troilo,Carmín,1954-02-12,Troilo Anibal/1950-1954/Troilo - Carmin - Casal - 1954.opus
Aníbal Troilo,Cenizas,1952-05-14,Troilo Anibal/1950-1954/Troilo - Cenizas - Instrumental - 1952.opus
Aníbal Troilo,"Che, Bandoneón",1950-11-24,"Troilo Anibal/1950-1954/Troilo - Che, Bandoneon - Casal - 1950 (1950).opus"
Aníbal Troilo,"Che, Bandoneón",1950-11-24,"Troilo Anibal/1950-1954/Troilo - Che, Bandoneon - Casal - 1950.opus"
Aníbal Troilo,Chiqué,1952-06-05,Troilo Anibal/1950-1954/Troilo - Chique - Instrumental - 1952.opus
Aníbal Troilo,Contrabajeando,1954-02-28,Troilo Anibal/1950-1954/Troilo - Contrabajeando - Instrumental - 1954.opus
Aníbal Troilo,Contratiempo,1952-03-20,Troilo Anibal/1950-1954/Troilo - Contratiempo - Instrumental - 1952.opus
Aníbal Troilo,Corrientes Angosta,1954-04-24,Troilo Anibal/1950-1954/Troilo - Corrientes Angosta - Beron - 1954.opus
Aníbal Troilo,Cualquier Cosa,1952-03-28,Troilo Anibal/1950-1954/Troilo - Cualquier Cosa - Beron - 1952.opus
Aníbal Troilo,De Muy Adentro,1954-04-24,Troilo Anibal/1950-1954/Troilo - De Muy Adentro - Instrumental - 1954.opus
Aníbal Troilo,De Vuelta Al Bulín,1951-06-26,Troilo Anibal/1950-1954/Troilo - De Vuelta Al Bulin - Beron - 1951.opus
Aníbal Troilo,Del Suburbio,1952-09-11,Troilo Anibal/1950-1954/Troilo - Del Suburbio - Casal - 1952.opus
Aníbal Troilo,Diablito,1954-02-28,Troilo Anibal/1950-1954/Troilo - Diablito - Instrumental - 1954.opus
Aníbal Troilo,Discepolín,1951-05-29,Troilo Anibal/1950-1954/Troilo - Discepolin - Beron - 1951.opus
Aníbal Troilo,Don Juan,1954-02-12,Troilo Anibal/1950-1954/Troilo - Don Juan - Instrumental - 1954.opus
Aníbal Troilo,El Choclo,1952-08-18,Troilo Anibal/1950-1954/Troilo - El Choclo - Beron - 1952.opus
Aníbal Troilo,El Entrerriano,1952-08-18,Troilo Anibal/1950-1954/Troilo - El Entrerriano - Instrumental - 1952.opus
Aníbal Troilo,El Marne,1952-03-28,Troilo Anibal/1950-1954/Troilo - El Marne - Instrumental - 1952.opus
Aníbal Troilo,El Monito,1953-03-23,Troilo Anibal/1950-1954/Troilo - El Monito - Instrumental - 1953.opus
Aníbal Troilo,El Patio de la Morocha,1951-03-21,Troilo Anibal/1950-1954/Troilo - El Patio De La Morocha - Casal - 1951.opus
Aníbal Troilo,El Pollo Ricardo,1954-02-28,Troilo Anibal/1950-1954/Troilo - El Pollo Ricardo - Instrumental - 1954.opus
Aníbal Troilo,Flor Campera,1952-06-05,Troilo Anibal/1950-1954/Troilo - Flor Campera - Casal - 1952.opus
Aníbal Troilo,Fuegos Artificiales,1952-08-07,Troilo Anibal/1950-1954/Troilo - Fuegos Artificiales - Instrumental - 1952.opus
Aníbal Troilo,Inspiración,1951-07-30,Troilo Anibal/1950-1954/Troilo - Inspiracion - Instrumental - 1951.opus
Aníbal Troilo,Inspiración,1952-12-12,Troilo Anibal/1950-1954/Troilo - Inspiracion - Instrumental - 1952.opus
Aníbal Troilo,La Cachila,1953-08-05,Troilo Anibal/1950-1954/Troilo - La Cachila - Instrumental - 1953.opus
Aníbal Troilo,La Cantina,1954-04-29,Troilo Anibal/1950-1954/Troilo - La Cantina - Casal - 1954.opus
Aníbal Troilo,La Chiflada,1954-09-06,Troilo Anibal/1950-1954/Troilo - La Chiflada - Instrumental - 1954.opus
Aníbal Troilo,La Cumparsita,1951-07-30,Troilo Anibal/1950-1954/Troilo - La Cumparsita - Instrumental - 1951.opus
Aníbal Troilo,La Cumparsita,1952-12-12,Troilo Anibal/1950-1954/Troilo - La Cumparsita - Instrumental - 1952.opus
Aníbal Troilo,La Mentirosa,1952-12-12,Troilo Anibal/1950-1954/Troilo - La Mentirosa - Casal - 1952.opus
Aníbal Troilo,La Trampera,1951-04-18,Troilo Anibal/1950-1954/Troilo - La Trampera - Instrumental - 1951.opus
Aníbal Troilo,La Violeta,1951-07-30,Troilo Anibal/1950-1954/Troilo - La Violeta - Casal - 1951.opus
Aníbal Troilo,Los Cosos de Al Lao,1954-09-06,Troilo Anibal/1950-1954/Troilo - Los Cosos De Al Lao - Casal - 1954.opus
Aníbal Troilo,Malena,1952-08-18,Troilo Anibal/1950-1954/Troilo - Malena - Beron - 1952.opus
Aníbal Troilo,Mano Brava,1952-09-11,Troilo Anibal/1950-1954/Troilo - Mano Brava - Instrumental - 1952.opus
Aníbal Troilo,Medianoche,1952-05-08,Troilo Anibal/1950-1954/Troilo - Medianoche - Beron - 1952.opus
Aníbal Troilo,Mensaje,1953-03-23,Troilo Anibal/1950-1954/Troilo - Mensaje - Beron - 1953.opus
Aníbal Troilo,Mi Vieja Viola,1951-02-19,Troilo Anibal/1950-1954/Troilo - Mi Vieja Viola - Casal - 1951.opus
Aníbal Troilo,Milonga del Mayoral,1953-09-22,Troilo Anibal/1950-1954/Troilo - Milonga del Mayoral - Casal y Beron - 1953.opus
Aníbal Troilo,N.P.,1951-04-18,Troilo Anibal/1950-1954/Troilo - NP - Beron - 1951.opus
Aníbal Troilo,Ojos Negros,1953-07-28,Troilo Anibal/1950-1954/Troilo - Ojos Negros - Instrumental - 1953.opus
Aníbal Troilo,Orlando Goñi,1952-08-18,Troilo Anibal/1950-1954/Troilo - Orlando Goni - Instrumental - 1952.opus
Aníbal Troilo,Palomita Blanca,1953-08-05,Troilo Anibal/1950-1954/Troilo - Palomita Blanca - Instrumental - 1953.opus
Aníbal Troilo,Para Lucirse,1950-11-24,Troilo Anibal/1950-1954/Troilo - Para Lucirse - Instrumental - 1950.opus
Aníbal Troilo,Patio Mío,1953-09-22,Troilo Anibal/1950-1954/Troilo - Patio Mio - Casal - 1953.opus
Aníbal Troilo,Pero Yo Sé,1954-04-29,Troilo Anibal/1950-1954/Troilo - Pero Yo Se - Beron - 1954.opus
Aníbal Troilo,Prepárense,1951-03-21,Troilo Anibal/1950-1954/Troilo - Preparense - Instrumental - 1951.opus
Aníbal Troilo,Quejas de Bandoneón,1952-03-28,Troilo Anibal/1950-1954/Troilo - Quejas De Bandoneon - Instrumental - 1952.opus
Aníbal Troilo,Responso,1951-05-29,Troilo Anibal/1950-1954/Troilo - Responso - Instrumental - 1951.opus
Aníbal Troilo,Selección de Francisco Canaro,1952-08-18,Troilo Anibal/1950-1954/Troilo - Seleccion De Francisco Canaro - Instrumental - 1952.opus
Aníbal Troilo,Sobre el Pucho,1953-12-18,Troilo Anibal/1950-1954/Troilo - Sobre El Pucho - Instrumental - 1953.opus
Aníbal Troilo,Tanguango,1951-07-30,Troilo Anibal/1950-1954/Troilo - Tanguango - Instrumental - 1951.opus
Aníbal Troilo,Taquito Militar,1954-09-06,Troilo Anibal/1950-1954/Troilo - Taquito Militar - Instrumental - 1954.opus
Aníbal Troilo,Tata No Quiero,1951-02-19,Troilo Anibal/1950-1954/Troilo - Tata No Quiero - Calderon - 1951.opus
Aníbal Troilo,Tecleando,1952-05-08,Troilo Anibal/1950-1954/Troilo - Tecleando - Instrumental - 1952.opus
Aníbal Troilo,Triunfal,1953-03-23,Troilo Anibal/1950-1954/Troilo - Triunfal - Instrumental - 1953.opus
Aníbal Troilo,Un Momento,1951-07-30,Troilo Anibal/1950-1954/Troilo - Un Momento - Beron - 1951.opus
Aníbal Troilo,Un Placer,1954-02-28,Troilo Anibal/1950-1954/Troilo - Un Placer - Instrumental - 1954.opus
Aníbal Troilo,Un Tango Para Esthercita,1954-08-27,Troilo Anibal/1950-1954/Troilo - Un Tango Para Esthercita - Beron - 1954.opus
Aníbal Troilo,Una Canción,1953-05-19,Troilo Anibal/1950-1954/Troilo - Una Cancion - Casal - 1953.opus
Aníbal Troilo,Uno,1952-05-14,Troilo Anibal/1950-1954/Troilo - Uno - Casal - 1952.opus
Aníbal Troilo,Ventanita de Arrabal,1952-08-07,Troilo Anibal/1950-1954/Troilo - Ventanita De Arrabal - Casal - 1952.opus
Aníbal Troilo,Vuelve la Serenata,1953-03-23,Troilo Anibal/1950-1954/Troilo - Vuelve La Serenata - Casal y Beron - 1953.opus
Aníbal Troilo,A Fuego Lento,1955-09-13,Troilo Anibal/1955-1959/Troilo - A Fuego Lento - Instrumental - 1955.opus
Aníbal Troilo,A la Guardia Nueva,1955-05-16,Troilo Anibal/1955-1959/Troilo - A la Guardia Nueva - Instrumental - 1955.opus
Aníbal Troilo,Aguántate Casimiro,1958-12-23,Troilo Anibal/1955-1959/Troilo - Aguantate Casimiro - Goyeneche - 1958.opus
Aníbal Troilo,Aquel Tapado de Armiño,1958-12-23,Troilo Anibal/1955-1959/Troilo - Aquel Tapado de Armino - Cardenas - 1958.opus
Aníbal Troilo,Bandoneón Arrabalero,1956-09-07,Troilo Anibal/1955-1959/Troilo - Bandoneon Arrabalero - Goyeneche - 1956.opus
Aníbal Troilo,Barrio Pobre,1958-12-23,Troilo Anibal/1955-1959/Troilo - Barrio Pobre - Goyeneche - 1958.opus
Aníbal Troilo,Calla,1956-09-07,Troilo Anibal/1955-1959/Troilo - Calla - Goyeneche - 1956.opus
Aníbal Troilo,Callejón,1956-11-09,Troilo Anibal/1955-1959/Troilo - Callejon - Cardenas - 1956.opus
Aníbal Troilo,Cantor de Mi Barrio,1956-11-09,Troilo Anibal/1955-1959/Troilo - Cantor De Mi Barrio - Goyeneche - 1956.opus
Aníbal Troilo,Chuzas,1956-09-07,Troilo Anibal/1955-1959/Troilo - Chuzas - Cardenas - 1956.opus
Aníbal Troilo,Color de Rosa,1956-07-18,Troilo Anibal/1955-1959/Troilo - Color De Rosa - Instrumental - 1956.opus
Aníbal Troilo,Corralera,1956-08-10,Troilo Anibal/1955-1959/Troilo - Corralera - Instrumental - 1956.opus
Aníbal Troilo,Danzarín,1958-12-05,Troilo Anibal/1955-1959/Troilo - Danzarin - Instrumental - 1958.opus
Aníbal Troilo,El Abrojito,1955-09-16,Troilo Anibal/1955-1959/Troilo - El Abrojito - Instrumental - 1955.opus
Aníbal Troilo,El Cantor de Buenos Aires,1955-07-14,Troilo Anibal/1955-1959/Troilo - El Cantor De Buenos Aires - Olmedo - 1955.opus
Aníbal Troilo,El Irresistible,1955-07-07,Troilo Anibal/1955-1959/Troilo - El Irresistible - Instrumental - 1955.opus
Aníbal Troilo,El Metejón,1958-12-16,Troilo Anibal/1955-1959/Troilo - El Metejon - Goyeneche - 1958.opus
Aníbal Troilo,Fraternal,1956-11-02,Troilo Anibal/1955-1959/Troilo - Fraternal - Instrumental - 1956.opus
Aníbal Troilo,Inspiración,1957-09-25,Troilo Anibal/1955-1959/Troilo - Inspiracion - Instrumental - 1957.opus
Aníbal Troilo,Intermezzo,1955-07-14,Troilo Anibal/1955-1959/Troilo - Intermezzo - Instrumental - 1955.opus
Aníbal Troilo,Ivette,1955-09-13,Troilo Anibal/1955-1959/Troilo - Ivette - Beron - 1955.opus
Aníbal Troilo,La Bordona,1958-05-06,Troilo Anibal/1955-1959/Troilo - La Bordona - Instrumental - 1958.opus
Aníbal Troilo,La Calesita,1958-05-06,Troilo Anibal/1955-1959/Troilo - La Calesita - Goyeneche y Cardenas - 1958.opus
Aníbal Troilo,La Cumparsita,1955-04-21,Troilo Anibal/1955-1959/Troilo - La Cumparsita - Instrumental - 1955.opus
Aníbal Troilo,La Flor de la Canela,1957-07-10,Troilo Anibal/1955-1959/Troilo - La Flor de la Canela - Goyeneche y Cardenas - 1957.opus
Aníbal Troilo,La Última Curda,1956-08-08,Troilo Anibal/1955-1959/Troilo - La Ultima Curda - Rivero - 1956.opus
Aníbal Troilo,La Vuelta de Montonero,1958-12-15,Troilo Anibal/1955-1959/Troilo - La Vuelta De Montonero - Cardenas - 1958.opus
Aníbal Troilo,Lo Que Vendrá,1957-09-24,Troilo Anibal/1955-1959/Troilo - Lo Que Vendra - Instrumental - 1957.opus
Aníbal Troilo,Lo Que Vos Te Mereces,1957-07-10,Troilo Anibal/1955-1959/Troilo - Lo Que Vos Te Mereces - Goyeneche - 1957.opus
Aníbal Troilo,Malón de Ausencia,1958-12-16,Troilo Anibal/1955-1959/Troilo - Malon de Ausencia - Goyeneche y Cardenas - 1958.opus
Aníbal Troilo,Marinera,1959-06-04,Troilo Anibal/1955-1959/Troilo - Marinera - Cardenas - 1959.opus
Aníbal Troilo,Mi Refugio,1955-05-16,Troilo Anibal/1955-1959/Troilo - Mi Refugio - Instrumental - 1955.opus
Aníbal Troilo,Milonga Que Peina Canas,1956-11-09,Troilo Anibal/1955-1959/Troilo - Milonga Que Peina Canas - Goyeneche - 1956.opus
Aníbal Troilo,Ni Mas Ni Menos,1958-12-23,Troilo Anibal/1955-1959/Troilo - Ni Mas Ni Menos - Cardenas - 1958.opus
Aníbal Troilo,Nunca Tuvo Novia,1955-04-21,Troilo Anibal/1955-1959/Troilo - Nunca Tuvo Novia - Instrumental - 1955.opus
Aníbal Troilo,Pablo,1956-09-07,Troilo Anibal/1955-1959/Troilo - Pablo - Instrumental - 1956.opus
Aníbal Troilo,Que Me Importa Tu Pasado,1958-12-16,Troilo Anibal/1955-1959/Troilo - Que Me Importa Tu Pasado - Cardenas - 1958.opus
Aníbal Troilo,Qué Risa,1956-11-09,Troilo Anibal/1955-1959/Troilo - Que Risa - Cardenas - 1956.opus
Aníbal Troilo,Quejas de Bandoneón,1958-12-16,Troilo Anibal/1955-1959/Troilo - Quejas De Bandoneon - Instrumental - 1958.opus
Aníbal Troilo,Quién,1956-07-18,Troilo Anibal/1955-1959/Troilo - Quien - Cardenas - 1956.opus
Aníbal Troilo,Recordándote,1955-07-07,Troilo Anibal/1955-1959/Troilo - Recordandote - Olmedo - 1955.opus
Aníbal Troilo,Retirao,1957-07-10,Troilo Anibal/1955-1959/Troilo - Retirao - Instrumental - 1957.opus
Aníbal Troilo,San Pedro y San Pablo,1959-06-04,Troilo Anibal/1955-1959/Troilo - San Pedro Y San Pablo - Goyeneche - 1959.opus
Aníbal Troilo,Sur,1956-08-08,Troilo Anibal/1955-1959/Troilo - Sur - Rivero - 1956.opus
Aníbal Troilo,Taconeando,1955-09-16,Troilo Anibal/1955-1959/Troilo - Taconeando - Instrumental - 1955.opus
Aníbal Troilo,Te Llaman Malevo,1957-07-10,Troilo Anibal/1955-1959/Troilo - Te Llaman Malevo - Cardenas - 1957.opus
Aníbal Troilo,Un Boliche,1958-12-15,Troilo Anibal/1955-1959/Troilo - Un Boliche - Goyeneche - 1958.opus
Aníbal Troilo,"Vamos, Vamos Zaino Viejo",1956-11-02,"Troilo Anibal/1955-1959/Troilo - Vamos, Vamos Zaino Viejo - Cardenas - 1956.opus"
Aníbal Troilo,Viejo Baldío,1956-08-10,Troilo Anibal/1955-1959/Troilo - Viejo Baldio - Lozano - 1956.opus
Aníbal Troilo,A Homero,1961-08-18,Troilo Anibal/1960-1964/Troilo - A Homero - Goyeneche - 1961.opus
Aníbal Troilo,A Mí No Me Hablen de Tango,1963-04-23,Troilo Anibal/1960-1964/Troilo - A Mi No Me Hablen De Tango - Goyeneche - 1963.opus
Aníbal Troilo,A Mis Viejos,1963-04-09,Troilo Anibal/1960-1964/Troilo - A Mis Viejos - Instrumental - 1963.opus
Aníbal Troilo,Amores de Estudiante,1963-06-18,Troilo Anibal/1960-1964/Troilo - Amores De Estudiante - Rufino - 1963.opus
Aníbal Troilo,B. B.,1963-04-17,Troilo Anibal/1960-1964/Troilo - B. B. - Instrumental - 1963.opus
Aníbal Troilo,Barrio de Tango,1964-02-03,Troilo Anibal/1960-1964/Troilo - Barrio De Tango - Vazquez - 1964.opus
Aníbal Troilo,Cachirliando,1962-01-09,Troilo Anibal/1960-1964/Troilo - Cachirliando - Beron - 1962.opus
Aníbal Troilo,Cómo Se Pianta la Vida,1963-04-24,Troilo Anibal/1960-1964/Troilo - Como Se Pianta La Vida - Goyeneche - 1963.opus
Aníbal Troilo,Coplas,1962-02-10,Troilo Anibal/1960-1964/Troilo - Coplas - Goyeneche y Beron - 1962.opus
Aníbal Troilo,Danzarín,1963-04-17,Troilo Anibal/1960-1964/Troilo - Danzarin - Instrumental - 1963.opus
Aníbal Troilo,Desencuentro,1962-02-09,Troilo Anibal/1960-1964/Troilo - Desencuentro - Beron - 1962.opus
Aníbal Troilo,Desencuentro,1963-06-05,Troilo Anibal/1960-1964/Troilo - Desencuentro - Rufino - 1963.opus
Aníbal Troilo,El Metejón,1963-06-05,Troilo Anibal/1960-1964/Troilo - El Metejon - Goyeneche - 1963.opus
Aníbal Troilo,El Motivo,1961-08-18,Troilo Anibal/1960-1964/Troilo - El Motivo - Goyeneche - 1961.opus
Aníbal Troilo,Frente Al Mar,1963-04-23,Troilo Anibal/1960-1964/Troilo - Frente Al Mar - Rufino - 1963.opus
Aníbal Troilo,Garúa,1962-01-09,Troilo Anibal/1960-1964/Troilo - Garua - Goyeneche - 1962.opus
Aníbal Troilo,Ivette,1962-08-27,Troilo Anibal/1960-1964/Troilo - Ivette - Instrumental - 1962.opus
Aníbal Troilo,La Bordona,1962-01-09,Troilo Anibal/1960-1964/Troilo - La Bordona - Instrumental - 1962.opus
Aníbal Troilo,La Bordona,1963-04-16,Troilo Anibal/1960-1964/Troilo - La Bordona - Instrumental - 1963.opus
Aníbal Troilo,La Cumparsita,1963-04-09,Troilo Anibal/1960-1964/Troilo - La Cumparsita - Instrumental - 1963.opus
Aníbal Troilo,La Maleva,1962-08-27,Troilo Anibal/1960-1964/Troilo - La Maleva - Instrumental - 1962.opus
Aníbal Troilo,La Tablada,1962-08-21,Troilo Anibal/1960-1964/Troilo - La Tablada - Instrumental - 1962.opus
Aníbal Troilo,La Trampera,1962-08-21,Troilo Anibal/1960-1964/Troilo - La Trampera - Instrumental - 1962.opus
Aníbal Troilo,La Última Curda,1963-05-07,Troilo Anibal/1960-1964/Troilo - La Ultima Curda - Goyeneche - 1963.opus
Aníbal Troilo,Las Carretas,1964-02-03,Troilo Anibal/1960-1964/Troilo - Las Carretas - Reyes - 1964.opus
Aníbal Troilo,Lo Que Vendrá,1963-04-05,Troilo Anibal/1960-1964/Troilo - Lo Que Vendra - Instrumental - 1963.opus
Aníbal Troilo,Madame Ivonne,1962-08-21,Troilo Anibal/1960-1964/Troilo - Madame Ivonne - Instrumental - 1962.opus
Aníbal Troilo,Madreselva,1964-02-03,Troilo Anibal/1960-1964/Troilo - Madreselva - Vazquez - 1964.opus
Aníbal Troilo,Maipo,1962-09-13,Troilo Anibal/1960-1964/Troilo - Maipo - Instrumental - 1962.opus
Aníbal Troilo,María,1963-05-07,Troilo Anibal/1960-1964/Troilo - Maria - Rufino - 1963.opus
Aníbal Troilo,Melancólico,1961-08-18,Troilo Anibal/1960-1964/Troilo - Melancolico - Instrumental - 1961.opus
Aníbal Troilo,Melancólico,1963-04-16,Troilo Anibal/1960-1964/Troilo - Melancolico - Instrumental - 1963.opus
Aníbal Troilo,Mi Luna,1961-08-23,Troilo Anibal/1960-1964/Troilo - Mi Luna - Goyeneche - 1961.opus
Aníbal Troilo,Mi Noche Triste,1962-08-21,Troilo Anibal/1960-1964/Troilo - Mi Noche Triste - Instrumental - 1962.opus
Aníbal Troilo,Mi Vieja Viola,1964-02-03,Troilo Anibal/1960-1964/Troilo - Mi Vieja Viola - Reyes - 1964.opus
Aníbal Troilo,Mi Viejo Reloj,1963-06-11,Troilo Anibal/1960-1964/Troilo - Mi Viejo Reloj - Instrumental - 1963.opus
Aníbal Troilo,Ninguna,1963-04-24,Troilo Anibal/1960-1964/Troilo - Ninguna - Rufino - 1963.opus
Aníbal Troilo,Nocturna,1961-08-18,Troilo Anibal/1960-1964/Troilo - Nocturna - Instrumental - 1961.opus
Aníbal Troilo,Nocturna,1963-04-16,Troilo Anibal/1960-1964/Troilo - Nocturna - Instrumental - 1963.opus
Aníbal Troilo,Nostálgico,1963-04-17,Troilo Anibal/1960-1964/Troilo - Nostalgico - Instrumental - 1963.opus
Aníbal Troilo,Nunca Tuvo Novio,1962-12-03,Troilo Anibal/1960-1964/Troilo - Nunca Tuvo Novio - Instrumental - 1962.opus
Aníbal Troilo,Pa' Que Bailen los Muchachos,1963-06-18,Troilo Anibal/1960-1964/Troilo - Pa' Que Bailen Los Muchachos - Goyeneche - 1963.opus
Aníbal Troilo,Pa' Que Bailen los Muchachos,1962-09-13,Troilo Anibal/1960-1964/Troilo - Pa' Que Bailen Los Muchachos - Instrumental - 1962.opus
Aníbal Troilo,Por Qué la Quise Tanto,1963-06-05,Troilo Anibal/1960-1964/Troilo - Por Que La Quise Tanto - Rufino - 1963.opus
Aníbal Troilo,Qué Falta Que Me Hacés,1964-12-22,Troilo Anibal/1960-1964/Troilo - Que Falta Que Me Haces - Rufino - 1964.opus
Aníbal Troilo,Quién Lo Habría de Pensar,1963-05-14,Troilo Anibal/1960-1964/Troilo - Quien Lo Habria De Pensar - Rufino - 1963.opus
Aníbal Troilo,Quiero Huir de Mi,1963-05-14,Troilo Anibal/1960-1964/Troilo - Quiero Huir De Mi - Goyeneche y Rufino - 1963.opus
Aníbal Troilo,Recordando a Discepolo,1963-04-05,Troilo Anibal/1960-1964/Troilo - Recordando a Discepolo - Instrumental - 1963.opus
Aníbal Troilo,Responso,1963-04-05,Troilo Anibal/1960-1964/Troilo - Responso - Instrumental - 1963.opus
Aníbal Troilo,San Pedro y San Pablo,1963-06-11,Troilo Anibal/1960-1964/Troilo - San Pedro Y San Pablo - Goyeneche - 1963.opus
Aníbal Troilo,Silbando,1962-08-27,Troilo Anibal/1960-1964/Troilo - Silbando - Instrumental - 1962.opus
Aníbal Troilo,Tamar,1963-06-05,Troilo Anibal/1960-1964/Troilo - Tamar - Goyeneche - 1963.opus
Aníbal Troilo,Tierrita,1961-08-22,Troilo Anibal/1960-1964/Troilo - Tierrita - Instrumental - 1961.opus
Aníbal Troilo,Tierrita,1963-04-09,Troilo Anibal/1960-1964/Troilo - Tierrita - Instrumental - 1963.opus
Aníbal Troilo,Y a Mí Qué,1962-02-09,Troilo Anibal/1960-1964/Troilo - Y a Mi Que - Beron - 1962.opus
Aníbal Troilo,Yo Soy del 30,1964-12-22,Troilo Anibal/1960-1964/Troilo - Yo Soy Del 30 - Reyes - 1964.opus
Aníbal Troilo,A Pedro Maffia,1968-09-11,Troilo Anibal/1965-1969/Troilo - A Pedro Maffia - Instrumental - 1968.opus
Aníbal Troilo,Adiós Nonino,1966-12-06,Troilo Anibal/1965-1969/Troilo - Adios Nonino - Instrumental - 1966.opus
Aníbal Troilo,Alma de Bohemio,1965-12-10,Troilo Anibal/1965-1969/Troilo - Alma De Bohemio - Vazquez - 1965.opus
Aníbal Troilo,Amanece,1968-12-06,Troilo Anibal/1965-1969/Troilo - Amanece - Goyeneche - 1968.opus
Aníbal Troilo,Apenas Marielena,1968-11-28,Troilo Anibal/1965-1969/Troilo - Apenas Marielena - Goyeneche - 1968.opus
Aníbal Troilo,Aquí Nomas,1965-12-16,Troilo Anibal/1965-1969/Troilo - Aqui Nomas - Reyes - 1965.opus
Aníbal Troilo,Bailarín Compadrito,1966-12-06,Troilo Anibal/1965-1969/Troilo - Bailarin Compadrito - Reyes - 1966.opus
Aníbal Troilo,Buenos Aires,1965-12-30,Troilo Anibal/1965-1969/Troilo - Buenos Aires - Reyes - 1965.opus
Aníbal Troilo,Canción de Ave María,1965-09-24,Troilo Anibal/1965-1969/Troilo - Cancion de Ave Maria - Vazquez - 1965.opus
Aníbal Troilo,Che Buenos Aires,1969-08-12,Troilo Anibal/1965-1969/Troilo - Che Buenos Aires - Instrumental - 1969.opus
Aníbal Troilo,"Che, Bandoneón",1965-11-25,"Troilo Anibal/1965-1969/Troilo - Che, Bandoneon - Reyes - 1965.opus"
Aníbal Troilo,Chumbicha,1966-04-01,Troilo Anibal/1965-1969/Troilo - Chumbicha - Instrumental - 1966.opus
Aníbal Troilo,Cielo de Cometas,1968-11-28,Troilo Anibal/1965-1969/Troilo - Cielo de Cometas - Goyeneche - 1968.opus
Aníbal Troilo,Color Tango,1967-09-20,Troilo Anibal/1965-1969/Troilo - Color Tango - Instrumental - 1967.opus
